Participant Surname,Experiment Group (altimetry/gravimetry/mass budget),Drainage Region Set (Rignot/Zwally),Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt),Snowfall (Gt),Rainfall (Gt),Sublimation/Evaporation (Gt),Runoff (Gt), Melt (Gt)
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1965.50,14.3216,6.9209,50.0114,1.2227,10.9090,25.9215,51.0324
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1965.58,-60.5182,52.2252,48.3874,9.0976,8.5020,109.2246,188.6736
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1965.67,-36.9479,26.8282,36.1109,10.6631,4.4546,79.0994,90.7070
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1965.75,41.3365,5.8675,45.1749,.9956,2.3617,2.4434,2.4698
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1965.83,65.1853,29.6382,64.6718,1.1990,.1227,.5350,.7250
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1965.92,49.2088,13.6753,50.5007,.1950,1.4425,.0360,.2617
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.00,26.3672,10.5459,26.5369,.0006,.1533,.0070,.1782
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.08,31.7546,19.6441,31.8079,.0772,.1226,.0052,.1806
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.17,18.8090,5.6216,20.2657,.0001,1.4490,.0022,.1017
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.25,29.2494,2.4249,29.8637,.0208,.6274,.0060,.1320
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.33,35.4289,16.9428,38.2177,.0278,2.8018,.0047,.3870
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.42,14.9141,4.1374,22.0356,.1625,6.2247,1.0393,6.0171
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.50,-21.7042,8.1452,32.0396,2.2050,11.0793,44.7939,85.0558
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.58,-81.0345,68.1799,53.8771,27.6913,7.6199,154.6115,212.0650
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.67,-62.9838,8.2485,30.4903,7.0149,5.7107,94.6492,114.9060
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.75,60.6989,12.6297,65.9609,4.1691,2.3347,7.0539,6.1914
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.83,65.2381,8.1290,65.6187,.9540,.6372,.6692,.7553
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1966.92,70.4297,52.5390,71.2796,.3100,.9746,.1560,.2681
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.00,40.0210,9.8405,40.6577,.0177,.6418,.0032,.1704
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.08,65.3417,14.2122,65.8733,1.7747,1.9754,.3077,.7886
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.17,65.5677,48.1005,66.4853,.0320,.9317,.0016,.1296
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.25,19.6767,12.5538,21.2890,.0000,1.6141,.0008,.1065
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.33,52.4897,9.3225,56.1945,.0075,3.6934,.0004,.1178
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.42,24.5804,3.2174,35.7778,1.1662,8.2974,4.0110,20.1010
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.50,14.5868,7.1751,52.9878,3.0197,11.3657,29.9480,64.5477
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.58,-75.1330,51.7232,43.8013,9.2911,9.3265,118.6506,172.1572
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.67,-1.1009,6.7621,43.9243,5.1542,5.4174,44.6454,49.9885
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.75,112.0883,8.6223,118.4792,4.2413,3.8040,6.7524,8.9242
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.83,38.7923,27.6932,39.3020,.0279,.4966,.0246,.1764
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1967.92,63.5349,34.0838,64.0576,.1160,.6035,.0284,.1669
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.00,37.5758,16.6589,38.6668,.1772,1.2119,.0537,.1922
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.08,26.5840,8.4861,27.2220,.0000,.6303,.0027,.0684
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.17,49.2432,26.5388,50.4533,.0075,1.2148,.0009,.0489
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.25,52.9136,23.1117,53.5345,.4824,1.0251,.0438,.3171
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.33,57.8907,3.9903,61.5415,.1410,3.7682,.0151,.8223
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.42,26.7923,16.1760,39.7028,1.6426,9.0283,5.4799,22.1032
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.50,-23.6340,21.3897,27.8067,1.5102,9.5763,43.2864,84.6013
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.58,-107.5064,44.7236,46.1363,15.2890,8.9614,159.6456,231.5678
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.67,-14.2678,15.5446,49.7728,8.7567,5.5699,67.1002,73.7919
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.75,62.0249,6.9899,74.7575,8.6816,1.7368,19.5864,17.7011
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.83,45.9614,19.0896,47.0548,.1384,1.0285,.1917,.5080
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1968.92,64.4470,54.2407,64.3598,.2115,.0614,.0455,.1710
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.00,49.2507,27.0449,49.4451,.1571,.3118,.0291,.2009
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.08,31.4830,8.8667,32.8660,.0028,1.3745,.0011,.1002
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.17,56.0267,20.0889,56.4251,.2681,.5464,.1078,.2827
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.25,39.7646,6.6342,40.3963,.0063,.6374,.0004,.0631
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.33,37.0071,17.2558,40.5215,.2255,3.6738,.0539,1.0485
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.42,51.3505,3.2745,63.0118,.4818,9.2743,2.8267,13.3703
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.50,11.8140,8.0673,56.5683,4.9685,10.2012,39.3810,75.0667
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.58,-48.3973,6.7640,48.1455,6.0442,9.3305,93.0232,132.9967
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.67,-24.7470,14.8683,45.1546,13.3543,3.5968,79.4622,89.2392
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.75,50.9699,14.9618,55.1563,1.1746,2.5155,2.8027,2.5318
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.83,37.8149,16.5701,38.3538,.1047,.6108,.0339,.1669
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1969.92,91.4549,1.6237,92.3995,.6484,1.5073,.0623,.4638
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.00,70.7306,20.1430,71.0818,.3602,.6570,.0369,.2785
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.08,57.2374,24.3847,57.9949,.0128,.7587,.0024,.0730
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.17,43.2662,27.1265,45.1488,.0050,1.8679,.0034,.0738
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.25,38.5832,21.4996,38.7254,.3138,.3676,.0802,.2573
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.33,39.6321,20.4382,42.1641,.7013,3.0310,.1813,1.7242
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.42,40.5329,15.2882,48.9463,.4732,7.6085,1.2457,9.2390
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.50,25.9053,10.7162,62.9258,4.4695,13.2088,28.1581,70.3203
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.58,-66.8213,18.8876,32.1987,7.2066,7.2483,98.7018,164.7063
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.67,16.2079,8.9880,64.5747,13.7414,4.1027,57.8027,71.5089
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.75,65.3634,31.9150,71.7638,4.1824,3.8509,6.6717,5.4866
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.83,73.4875,13.0323,74.9314,2.5232,1.8977,2.0440,1.2233
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1970.92,45.5571,16.3794,46.5981,.5013,1.4732,.0610,.3904
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.00,74.9455,17.5575,77.1169,.1747,2.3105,.0249,.2130
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.08,33.9635,18.3518,34.4656,.0572,.5200,.0336,.1131
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.17,36.5214,6.6427,37.0727,.0086,.5571,.0015,.0737
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.25,22.0208,8.6505,22.4913,.0420,.4970,.0062,.1139
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.33,28.5185,13.0990,31.9929,.0744,3.4838,.0628,.9085
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.42,50.3871,31.2032,59.0576,.8999,8.3470,1.1807,9.0099
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.50,-18.7709,7.0518,58.2389,5.6347,11.3488,71.1331,146.9557
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.58,-106.7388,45.5058,33.5345,6.4280,9.4533,137.0010,189.8193
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.67,8.7970,10.6179,65.4277,7.5182,7.6250,56.3797,63.3012
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.75,61.4043,30.4424,66.6645,3.1861,2.9636,5.4481,6.1976
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.83,32.2539,3.4453,33.2146,.1575,1.0475,.0565,.2200
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1971.92,68.5507,34.7075,68.2433,1.0523,.5399,.1795,.9276
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.00,50.1603,31.7113,50.7628,.0014,.6005,.0011,.0968
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.08,115.3543,3.3556,117.4434,.0330,2.1012,.0033,.0963
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.17,48.5146,18.5623,50.1176,.0007,1.5865,.0005,.0534
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.25,61.8539,2.6564,63.5638,.0021,1.7118,.0002,.0513
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.33,40.4327,2.4311,44.7811,.1653,4.4390,.0600,1.1737
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.42,60.2351,21.8894,71.5660,1.1663,10.0162,2.4426,11.1061
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.50,34.3517,11.0653,57.2283,2.4306,11.2903,13.9228,32.7804
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.58,7.0629,10.0418,74.1163,10.7836,10.2511,67.3495,127.3582
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.67,30.7056,9.6167,72.0288,6.3585,5.8522,41.7170,58.2876
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.75,65.5756,31.8592,73.2853,4.5123,3.2578,8.8767,9.9000
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.83,77.6591,31.7792,79.1749,1.3901,2.0721,.8071,1.2721
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1972.92,39.9492,7.0618,40.6117,.0033,.6418,.0083,.1376
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.00,44.0667,25.4626,44.9716,.0045,.9058,.0026,.1223
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.08,77.7867,64.7918,80.2696,.1546,2.6073,.0192,.1268
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.17,25.5445,6.4578,25.9665,.0000,.4185,.0008,.0660
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.25,39.3747,20.2825,40.1163,.0660,.7982,.0021,.1742
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.33,62.7471,38.4995,65.2276,1.2627,2.8625,.8545,4.9509
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.42,39.7501,23.8236,49.3943,.1526,8.2183,1.5577,7.9900
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.50,7.3403,7.9383,42.7512,2.9722,10.9605,27.3265,60.3830
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.58,-37.7388,25.9279,57.0235,13.1450,8.3660,99.2440,165.1423
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.67,3.1699,9.5477,58.0906,6.4609,6.8936,54.3295,64.2378
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.75,70.0828,5.2345,79.9682,7.5077,1.5260,15.7871,12.3828
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.83,46.2980,25.4910,47.1263,.4244,.9389,.2920,.4056
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1973.92,26.1631,8.1568,26.9632,.0764,.7968,.0762,.2774
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.00,44.0518,22.7109,44.4127,.0047,.3582,.0061,.1542
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.08,50.1362,19.2691,51.2738,.0004,1.1374,.0020,.1163
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.17,35.6879,7.5805,37.0057,.0009,1.2991,.0013,.0823
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.25,64.6843,33.3344,66.8447,.0317,2.1793,.0009,.0769
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.33,55.5891,29.2719,59.1946,.3228,3.8649,.0462,.5139
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.42,26.4791,13.7758,36.2892,.7909,7.3904,3.1835,11.6968
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.50,28.0440,6.9409,67.4663,3.2747,11.8556,30.7553,72.5482
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.58,-78.0583,6.1946,43.1308,7.6713,9.0389,119.5834,181.2343
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.67,-30.1666,18.6590,34.9546,5.9817,5.4824,65.5152,72.8157
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.75,45.8803,26.0728,49.7987,2.3378,1.4209,4.8078,4.2381
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.83,89.6934,36.7968,90.6614,1.8759,1.4435,1.3579,1.8544
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1974.92,68.8769,42.0397,69.8065,.0348,.9452,.0057,.1688
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.00,24.1484,15.7835,24.4345,.0164,.3018,.0037,.1374
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.08,19.9108,4.2394,20.8114,.0000,.8874,.0055,.1099
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.17,64.9372,20.7146,65.8234,.0488,.9338,.0018,.0884
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.25,62.6508,29.2077,63.4460,.2020,.9000,.0669,.3919
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.33,54.3609,18.2287,56.9511,.5004,2.8576,.2097,1.2442
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.42,37.6095,7.9599,54.1469,2.0289,10.1133,8.4189,32.2577
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.50,9.2685,7.0663,54.7095,4.1838,10.2828,39.2031,68.3640
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.58,-36.8890,10.4662,70.7860,15.0090,10.2608,112.1416,167.6596
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.67,-1.5734,11.5038,67.0528,10.7707,7.0546,72.1278,86.8793
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.75,50.2779,29.7789,61.8525,3.7577,3.2820,12.0029,11.2666
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.83,48.5490,17.5521,49.1489,.9337,1.0230,.4912,.6870
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1975.92,61.0396,29.1403,61.3219,.1588,.3537,.0798,.2674
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.00,57.7650,22.2128,58.2652,.0859,.5751,.0037,.1424
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.08,41.5925,13.8714,43.2595,.0111,1.6657,.0054,.1450
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.17,58.0154,16.7684,59.2141,.0004,1.1847,.0022,.0848
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.25,88.5025,62.8465,91.8414,.0048,3.3282,.0007,.0719
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.33,48.8215,27.1304,51.6597,.1764,2.9673,.0356,1.3295
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.42,31.3598,20.4957,42.6500,.9430,9.3628,2.8420,15.2876
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.50,6.1002,6.9093,48.0097,1.6684,11.8981,31.6051,60.0354
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.58,-54.9762,9.2471,58.1590,19.2975,9.8364,122.2810,195.6075
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.67,48.3638,14.0614,81.9981,14.3217,6.0573,41.7431,50.3586
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.75,72.6702,11.7383,92.3404,10.9586,2.5102,27.9954,28.1374
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.83,92.3559,46.0035,94.1347,.8400,1.7733,.8167,.6474
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1976.92,51.7353,22.1338,52.2139,.0458,.5013,.0268,.3063
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.00,61.1349,29.2179,64.4274,.0249,3.2827,.0086,.2511
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.08,31.3039,2.7233,32.5598,.0712,1.3088,.0123,.2531
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.17,37.5086,16.3148,38.8778,.0037,1.3636,.0044,.1380
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.25,33.2595,4.2186,34.7300,.0429,1.4952,.0146,.1735
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.33,36.8063,18.2494,40.3380,.1972,3.5701,.1432,.5764
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.42,53.0138,29.9527,66.7441,2.2539,9.7642,6.1804,18.4263
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.50,15.6584,9.0900,65.5629,5.7721,10.8094,44.6966,85.4773
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.58,-86.1048,59.5210,36.7670,9.4388,8.1384,123.9288,166.5461
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.67,-24.5521,8.9925,42.4004,11.0552,5.9058,71.9949,78.2613
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.75,68.3948,25.4084,73.6318,3.4811,3.5858,5.0835,4.5360
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.83,35.3265,2.1482,35.8818,.0516,.5689,.0329,.2212
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1977.92,70.0728,27.5110,70.0627,.6032,.5080,.0681,.3798
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.00,74.2117,19.1289,74.9118,.2218,.8837,.0341,.1924
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.08,57.4622,42.9351,58.5061,.0007,1.0476,.0022,.1160
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.17,22.4542,9.6172,22.6248,.0027,.1697,.0013,.1017
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.25,33.1547,16.5313,34.1195,.0001,.9655,.0009,.0761
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.33,54.4946,26.4059,59.6475,.2364,5.2326,.1292,2.2945
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.42,49.0760,35.1438,58.9172,.3055,9.4314,.6852,4.9511
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.50,36.3700,12.6254,58.9301,2.6058,11.2505,13.8389,36.3730
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.58,-103.3836,30.0447,40.4807,16.5822,7.7845,152.2843,257.7411
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.67,-19.0022,9.5955,66.1935,14.3154,6.6470,92.6675,103.2834
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.75,44.6742,28.6830,53.4484,2.2670,2.6580,8.3585,7.8433
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.83,84.8754,47.1812,86.2766,.9350,1.8268,.4734,.8586
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1978.92,38.7808,11.2642,38.8207,.0645,.0870,.0169,.2961
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.00,58.2673,4.1524,61.8686,.1006,3.6604,.0139,.2770
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.08,58.8816,50.2868,60.5527,.0098,1.6649,.0060,.1793
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.17,47.0712,34.2530,48.0383,.0049,.9588,.0047,.1364
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.25,60.5856,20.3533,63.0874,.1479,2.6022,.0296,.4982
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.33,36.0010,17.9411,39.5709,.5673,4.0448,.0796,1.4932
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.42,28.3908,5.2155,36.3181,.7034,6.7719,1.8231,9.5427
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.50,31.1125,13.5560,61.0295,5.3066,11.1651,23.9587,56.6339
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.58,-65.4064,18.5673,39.7664,8.4835,9.5343,103.9048,157.6131
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.67,-9.7000,10.5758,51.5256,6.4667,6.0486,61.5227,70.0019
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.75,36.2008,13.1046,40.8421,.5427,2.8660,2.3127,2.8029
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.83,58.8605,4.2936,60.3618,1.5811,1.6204,1.4247,.9352
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1979.92,42.5833,16.8774,42.9984,.0007,.4124,.0031,.1271
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1980.00,61.3792,19.4767,62.3086,.0103,.9267,.0036,.1123
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1980.08,64.7105,17.1270,68.5620,.0152,3.8640,.0030,.0816
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1980.17,50.0216,41.9500,51.0479,.0020,1.0113,.0008,.0491
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1980.25,54.8891,10.5454,56.3455,.0302,1.4815,.0005,.0954
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1980.33,46.3191,14.2742,49.7414,.1117,3.5159,.0107,.1617
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1980.42,40.3579,6.7953,58.2694,2.0870,9.7006,10.2400,33.3521
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1980.50,-3.7530,9.7479,62.2769,4.4090,12.5829,57.7248,101.9514
fettweis,Surface Mass Balance,Zwally,9.9,1765786.50,1707638.50,1980.58,-74.2578,32.7917,54.0048,9.5773,9.4649,128.1061,180.6340
