Groh,gravimetry,Zwally,1,488594,488594,2018.8309,29.441,57.986
Groh,gravimetry,Zwally,1,488594,488594,2018.8734,18.128,58.220
Groh,gravimetry,Zwally,1,488594,488594,2018.9569,-22.662,58.682
Groh,gravimetry,Zwally,1,488594,488594,2019.0424,-1.300,59.155
Groh,gravimetry,Zwally,1,488594,488594,2019.1232,26.277,59.602
Groh,gravimetry,Zwally,1,488594,488594,2019.2040,61.360,60.049
Groh,gravimetry,Zwally,1,488594,488594,2019.2875,60.815,60.511
Groh,gravimetry,Zwally,1,488594,488594,2019.3710,20.787,60.974
Groh,gravimetry,Zwally,1,488594,488594,2019.4545,9.763,61.436
Groh,gravimetry,Zwally,1,488594,488594,2019.5380,41.182,61.899
Groh,gravimetry,Zwally,1,488594,488594,2019.6229,74.708,62.370
Groh,gravimetry,Zwally,1,488594,488594,2019.7064,78.835,62.834
Groh,gravimetry,Zwally,1,488594,488594,2019.7899,25.207,63.297
Groh,gravimetry,Zwally,1,488594,488594,2019.8734,1.240,63.761
Groh,gravimetry,Zwally,1,488594,488594,2019.9569,32.243,64.225
Groh,gravimetry,Zwally,1,488594,488594,2020.0424,72.027,64.700
Groh,gravimetry,Zwally,1,488594,488594,2020.1246,58.701,65.157
Groh,gravimetry,Zwally,1,488594,488594,2020.2067,25.768,65.614
Groh,gravimetry,Zwally,1,488594,488594,2020.2902,6.199,66.079
Groh,gravimetry,Zwally,1,488594,488594,2020.3737,11.380,66.544
Groh,gravimetry,Zwally,1,488594,488594,2020.4572,51.486,67.009
Groh,gravimetry,Zwally,1,488594,488594,2020.5407,82.055,67.474
Groh,gravimetry,Zwally,1,488594,488594,2020.6256,75.515,67.947
Groh,gravimetry,Zwally,1,488594,488594,2020.7091,13.552,68.412
Groh,gravimetry,Zwally,1,488594,488594,2020.7926,-5.851,68.878
Groh,gravimetry,Zwally,1,488594,488594,2020.8761,43.533,69.344
Groh,gravimetry,Zwally,1,488594,488594,2020.9596,78.376,69.810
Groh,gravimetry,Zwally,1,488594,488594,2021.0424,39.663,70.272
Groh,gravimetry,Zwally,1,488594,488594,2021.1232,14.583,70.723
Groh,gravimetry,Zwally,1,488594,488594,2021.2040,0.843,71.174
Groh,gravimetry,Zwally,1,488594,488594,2021.2875,43.175,71.641
Groh,gravimetry,Zwally,1,488594,488594,2021.3710,100.406,72.107
Groh,gravimetry,Zwally,1,488594,488594,2021.4545,91.133,72.574
Groh,gravimetry,Zwally,1,488594,488594,2021.5380,50.295,73.041
Groh,gravimetry,Zwally,1,488594,488594,2021.6229,24.900,73.515
Groh,gravimetry,Zwally,1,488594,488594,2021.7064,42.190,73.983
Groh,gravimetry,Zwally,1,488594,488594,2021.7899,104.275,74.450
Groh,gravimetry,Zwally,2,791928,791928,2002.2930,-38.313,31.607
Groh,gravimetry,Zwally,2,791928,791928,2002.3546,-52.096,31.343
Groh,gravimetry,Zwally,2,791928,791928,2002.6229,-32.631,30.198
Groh,gravimetry,Zwally,2,791928,791928,2002.7064,-20.081,29.842
Groh,gravimetry,Zwally,2,791928,791928,2002.7899,-25.347,29.487
Groh,gravimetry,Zwally,2,791928,791928,2002.8734,-26.998,29.132
Groh,gravimetry,Zwally,2,791928,791928,2002.9569,-27.749,28.778
Groh,gravimetry,Zwally,2,791928,791928,2003.0424,-34.738,28.416
Groh,gravimetry,Zwally,2,791928,791928,2003.1232,-32.080,28.075
Groh,gravimetry,Zwally,2,791928,791928,2003.2040,-35.914,27.734
Groh,gravimetry,Zwally,2,791928,791928,2003.2875,-32.132,27.382
Groh,gravimetry,Zwally,2,791928,791928,2003.3573,-21.229,27.088
