Participant-Surname,Experiment-Group,Drainage-Region-Set,Drainage-Region-ID,Drainage-Region-Area-(km2),Drainage-Region-Area-Observed-(km2),Start-Date-(decimal-years),End-Date-(decimal-years),Rate-of-Mass-Change-(Gt/yr),Rate-of-Mass-Change-Uncertainty-(Gt/yr)
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2004.4987, 2005.4958,  0.13320E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2005.4987, 2006.4958,  0.14673E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2006.4987, 2007.4958,  0.26936E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2007.4987, 2008.4958,  0.81578E+01,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2008.4987, 2009.4958,  0.97399E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2009.4987, 2010.4958,  0.17154E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2010.4987, 2011.4958,  0.64444E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2011.4987, 2012.4958,  0.61241E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2012.4987, 2013.4958,  0.36958E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2013.4987, 2014.4958,  0.37232E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2014.4987, 2015.4958,  0.55697E+01,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2015.4987, 2016.4958,  0.57126E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2016.4987, 2017.4958,  0.31441E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2017.4987, 2018.4958,  0.40026E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2018.4987, 2019.4958,  0.68136E+01,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2019.4987, 2020.4958,  0.14514E+02,  0.10790E+02
Niwano,SMB,Zwally,06,  0.63470E+06,  0.63470E+06, 2020.4987, 2021.4958,  0.37681E+02,  0.10790E+02
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1979.4987, 1980.4958,  0.68934E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1980.4987, 1981.4958,  0.55434E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1981.4987, 1982.4958,  0.11574E+03,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1982.4987, 1983.4958,  0.39063E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1983.4987, 1984.4958,  0.90572E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1984.4987, 1985.4958,  0.30288E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1985.4987, 1986.4958,  0.74582E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1986.4987, 1987.4958,  0.62167E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1987.4987, 1988.4958,  0.45407E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1988.4987, 1989.4958,  0.73333E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1989.4987, 1990.4958,  0.71203E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1990.4987, 1991.4958,  0.89979E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1991.4987, 1992.4958,  0.90552E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1992.4987, 1993.4958,  0.56569E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1993.4987, 1994.4958,  0.76557E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1994.4987, 1995.4958,  0.68975E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1995.4987, 1996.4958,  0.71259E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1996.4987, 1997.4958,  0.59008E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1997.4987, 1998.4958,  0.73366E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1998.4987, 1999.4958,  0.81391E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 1999.4987, 2000.4958,  0.49462E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2000.4987, 2001.4958,  0.35580E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2001.4987, 2002.4958,  0.51754E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2002.4987, 2003.4958,  0.54332E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2003.4987, 2004.4958,  0.95443E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2004.4987, 2005.4958,  0.76069E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2005.4987, 2006.4958,  0.53481E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2006.4987, 2007.4958,  0.58720E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2007.4987, 2008.4958,  0.43830E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2008.4987, 2009.4958,  0.13992E+03,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2009.4987, 2010.4958,  0.66331E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2010.4987, 2011.4958,  0.15672E+03,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2011.4987, 2012.4958,  0.62579E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2012.4987, 2013.4958,  0.54315E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2013.4987, 2014.4958,  0.60301E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2014.4987, 2015.4958,  0.53565E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2015.4987, 2016.4958,  0.87737E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2016.4987, 2017.4958,  0.70479E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2017.4987, 2018.4958,  0.98549E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2018.4987, 2019.4958,  0.94513E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2019.4987, 2020.4958,  0.56065E+02,  0.90213E+01
Niwano,SMB,Zwally,07,  0.53066E+06,  0.53066E+06, 2020.4987, 2021.4958,  0.66175E+02,  0.90213E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1979.4987, 1980.4958,  0.16244E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1980.4987, 1981.4958,  0.70754E+01,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1981.4987, 1982.4958,  0.13293E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1982.4987, 1983.4958,  0.15513E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1983.4987, 1984.4958,  0.19366E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1984.4987, 1985.4958,  0.15447E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1985.4987, 1986.4958,  0.34984E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1986.4987, 1987.4958,  0.20305E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1987.4987, 1988.4958,  0.17134E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1988.4987, 1989.4958,  0.18225E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1989.4987, 1990.4958,  0.28409E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1990.4987, 1991.4958,  0.25976E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1991.4987, 1992.4958,  0.11932E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1992.4987, 1993.4958,  0.12509E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1993.4987, 1994.4958,  0.22462E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1994.4987, 1995.4958,  0.23580E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1995.4987, 1996.4958,  0.22740E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1996.4987, 1997.4958,  0.17965E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1997.4987, 1998.4958,  0.15178E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1998.4987, 1999.4958,  0.33912E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 1999.4987, 2000.4958,  0.27145E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2000.4987, 2001.4958,  0.88162E+01,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2001.4987, 2002.4958,  0.16651E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2002.4987, 2003.4958,  0.24331E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2003.4987, 2004.4958,  0.29643E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2004.4987, 2005.4958,  0.31091E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2005.4987, 2006.4958,  0.13401E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2006.4987, 2007.4958,  0.19872E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2007.4987, 2008.4958,  0.17289E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2008.4987, 2009.4958,  0.48327E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2009.4987, 2010.4958,  0.16632E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2010.4987, 2011.4958,  0.35858E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2011.4987, 2012.4958,  0.28429E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2012.4987, 2013.4958,  0.32670E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2013.4987, 2014.4958,  0.27731E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2014.4987, 2015.4958,  0.16821E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2015.4987, 2016.4958,  0.23747E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2016.4987, 2017.4958,  0.20430E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2017.4987, 2018.4958,  0.32674E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2018.4987, 2019.4958,  0.39636E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2019.4987, 2020.4958,  0.34021E+02,  0.29931E+01
Niwano,SMB,Zwally,08,  0.17607E+06,  0.17607E+06, 2020.4987, 2021.4958,  0.23197E+02,  0.29931E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1979.4987, 1980.4958, -0.31196E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1980.4987, 1981.4958, -0.60298E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1981.4987, 1982.4958, -0.46049E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1982.4987, 1983.4958,  0.35075E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1983.4987, 1984.4958,  0.56427E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1984.4987, 1985.4958, -0.21476E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1985.4987, 1986.4958,  0.11374E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1986.4987, 1987.4958, -0.46635E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1987.4987, 1988.4958,  0.21952E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1988.4987, 1989.4958, -0.11778E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1989.4987, 1990.4958,  0.11813E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1990.4987, 1991.4958,  0.67650E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1991.4987, 1992.4958, -0.10463E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1992.4987, 1993.4958,  0.11527E+00,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1993.4987, 1994.4958, -0.28287E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1994.4987, 1995.4958, -0.47652E+00,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1995.4987, 1996.4958,  0.12397E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1996.4987, 1997.4958,  0.48253E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1997.4987, 1998.4958, -0.35778E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1998.4987, 1999.4958,  0.19149E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 1999.4987, 2000.4958,  0.11552E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2000.4987, 2001.4958,  0.10350E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2001.4987, 2002.4958,  0.17585E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2002.4987, 2003.4958,  0.28985E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2003.4987, 2004.4958,  0.23016E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2004.4987, 2005.4958,  0.99673E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2005.4987, 2006.4958,  0.83832E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2006.4987, 2007.4958,  0.11545E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2007.4987, 2008.4958,  0.47759E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2008.4987, 2009.4958,  0.13182E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2009.4987, 2010.4958,  0.14030E+00,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2010.4987, 2011.4958,  0.91070E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2011.4987, 2012.4958,  0.12580E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2012.4987, 2013.4958,  0.67585E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2013.4987, 2014.4958,  0.11315E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2014.4987, 2015.4958,  0.27611E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2015.4987, 2016.4958,  0.20600E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2016.4987, 2017.4958,  0.66733E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2017.4987, 2018.4958,  0.65148E+01,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2018.4987, 2019.4958,  0.15260E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2019.4987, 2020.4958,  0.12324E+02,  0.26662E+01
Niwano,SMB,Zwally,09,  0.15684E+06,  0.15684E+06, 2020.4987, 2021.4958,  0.12279E+02,  0.26662E+01
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1979.4987, 1980.4958, -0.10340E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1980.4987, 1981.4958, -0.58358E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1981.4987, 1982.4958, -0.11864E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1982.4987, 1983.4958, -0.41215E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1983.4987, 1984.4958, -0.21062E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1984.4987, 1985.4958, -0.55544E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1985.4987, 1986.4958, -0.10203E+00,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1986.4987, 1987.4958,  0.39090E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1987.4987, 1988.4958, -0.44385E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1988.4987, 1989.4958, -0.17854E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1989.4987, 1990.4958,  0.14881E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1990.4987, 1991.4958,  0.18557E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1991.4987, 1992.4958, -0.37557E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1992.4987, 1993.4958, -0.63419E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1993.4987, 1994.4958, -0.35495E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1994.4987, 1995.4958, -0.37944E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1995.4987, 1996.4958,  0.16540E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1996.4987, 1997.4958, -0.11885E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1997.4987, 1998.4958, -0.13909E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1998.4987, 1999.4958,  0.96088E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 1999.4987, 2000.4958,  0.67067E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2000.4987, 2001.4958,  0.25738E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2001.4987, 2002.4958,  0.47233E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2002.4987, 2003.4958, -0.10796E+00,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2003.4987, 2004.4958,  0.19267E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2004.4987, 2005.4958, -0.81110E+00,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2005.4987, 2006.4958,  0.67113E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2006.4987, 2007.4958,  0.82577E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2007.4987, 2008.4958, -0.10230E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2008.4987, 2009.4958,  0.24861E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2009.4987, 2010.4958, -0.27162E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2010.4987, 2011.4958,  0.22547E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2011.4987, 2012.4958,  0.18227E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2012.4987, 2013.4958, -0.82478E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2013.4987, 2014.4958,  0.20082E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2014.4987, 2015.4958, -0.46778E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2015.4987, 2016.4958,  0.13285E+02,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2016.4987, 2017.4958, -0.72366E+00,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2017.4987, 2018.4958, -0.13837E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2018.4987, 2019.4958,  0.60231E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2019.4987, 2020.4958,  0.69742E+01,  0.15875E+02
Niwano,SMB,Zwally,10,  0.93382E+06,  0.93382E+06, 2020.4987, 2021.4958,  0.54083E+01,  0.15875E+02
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1979.4987, 1980.4958,  0.25626E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1980.4987, 1981.4958, -0.23607E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1981.4987, 1982.4958, -0.13644E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1982.4987, 1983.4958, -0.41823E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1983.4987, 1984.4958,  0.43233E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1984.4987, 1985.4958, -0.44963E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1985.4987, 1986.4958,  0.78583E+00,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1986.4987, 1987.4958,  0.17791E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1987.4987, 1988.4958,  0.50875E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1988.4987, 1989.4958,  0.78089E+00,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1989.4987, 1990.4958,  0.23838E+00,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1990.4987, 1991.4958,  0.26710E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1991.4987, 1992.4958, -0.31289E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1992.4987, 1993.4958, -0.10391E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1993.4987, 1994.4958,  0.76678E+00,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1994.4987, 1995.4958,  0.31421E+00,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1995.4987, 1996.4958,  0.26733E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1996.4987, 1997.4958, -0.61098E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1997.4987, 1998.4958, -0.58649E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1998.4987, 1999.4958,  0.72037E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 1999.4987, 2000.4958,  0.78271E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2000.4987, 2001.4958,  0.10475E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2001.4987, 2002.4958,  0.66819E+01,  0.45483E+01
Niwano,SMB,Zwally,11,  0.26754E+06,  0.26754E+06, 2002.4987, 2003.4958,  0.24394E+01,  0.45483E+01
