Participant-Surname,Experiment-Group,Drainage-Region-Set,Drainage-Region-ID,Drainage-Region-Area-(km2),Drainage-Region-Area-Observed-(km2),Start-Date-(decimal-years),End-Date-(decimal-years),Rate-of-Mass-Change-(Gt/yr),Rate-of-Mass-Change-Uncertainty-(Gt/yr)
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2009.0000, 2009.9973,  0.76032E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2010.0000, 2010.9973,  0.42756E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2011.0000, 2011.9973,  0.31971E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2012.0000, 2012.9973,  0.38437E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2013.0000, 2013.9973,  0.61001E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2014.0000, 2014.9973,  0.62324E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2015.0000, 2015.9973,  0.41585E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2016.0000, 2016.9973,  0.66329E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2017.0000, 2017.9973,  0.46518E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2018.0000, 2018.9973,  0.54324E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2019.0000, 2019.9973,  0.78596E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2020.0000, 2020.9973,  0.41523E+02,  0.72530E+00
Niwano,SMB,Zwally,4.3,  0.36265E+05,  0.36265E+05, 2021.0000, 2021.9973,  0.41689E+02,  0.72530E+00
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1980.0000, 1980.9973,  0.30952E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1981.0000, 1981.9973,  0.17042E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1982.0000, 1982.9973,  0.33181E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1983.0000, 1983.9973,  0.45165E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1984.0000, 1984.9973,  0.18643E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1985.0000, 1985.9973,  0.27642E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1986.0000, 1986.9973,  0.33270E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1987.0000, 1987.9973,  0.41712E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1988.0000, 1988.9973,  0.34863E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1989.0000, 1989.9973,  0.26214E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1990.0000, 1990.9973,  0.37698E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1991.0000, 1991.9973,  0.29917E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1992.0000, 1992.9973,  0.38825E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1993.0000, 1993.9973,  0.38735E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1994.0000, 1994.9973,  0.21273E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1995.0000, 1995.9973,  0.27278E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1996.0000, 1996.9973,  0.45749E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1997.0000, 1997.9973,  0.26451E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1998.0000, 1998.9973,  0.14337E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 1999.0000, 1999.9973,  0.23578E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2000.0000, 2000.9973,  0.19974E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2001.0000, 2001.9973,  0.32706E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2002.0000, 2002.9973,  0.37115E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2003.0000, 2003.9973,  0.32105E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2004.0000, 2004.9973,  0.24294E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2005.0000, 2005.9973,  0.50544E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2006.0000, 2006.9973,  0.74979E+01,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2007.0000, 2007.9973,  0.23069E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2008.0000, 2008.9973,  0.21725E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2009.0000, 2009.9973,  0.28098E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2010.0000, 2010.9973,  0.76381E+01,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2011.0000, 2011.9973,  0.11985E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2012.0000, 2012.9973,  0.11032E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2013.0000, 2013.9973,  0.36786E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2014.0000, 2014.9973,  0.21585E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2015.0000, 2015.9973,  0.22247E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2016.0000, 2016.9973,  0.12416E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2017.0000, 2017.9973,  0.25404E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2018.0000, 2018.9973,  0.30323E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2019.0000, 2019.9973,  0.24077E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2020.0000, 2020.9973,  0.33975E+02,  0.11108E+01
Niwano,SMB,Zwally,5.0,  0.55538E+05,  0.55538E+05, 2021.0000, 2021.9973,  0.79857E+01,  0.11108E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1980.0000, 1980.9973,  0.85707E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1981.0000, 1981.9973,  0.15755E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1982.0000, 1982.9973,  0.12677E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1983.0000, 1983.9973,  0.42522E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1984.0000, 1984.9973,  0.15486E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1985.0000, 1985.9973, -0.73784E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1986.0000, 1986.9973,  0.13521E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1987.0000, 1987.9973,  0.12977E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1988.0000, 1988.9973,  0.95040E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1989.0000, 1989.9973,  0.12711E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1990.0000, 1990.9973,  0.11341E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1991.0000, 1991.9973,  0.99347E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1992.0000, 1992.9973,  0.20582E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1993.0000, 1993.9973,  0.19121E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1994.0000, 1994.9973,  0.12766E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1995.0000, 1995.9973,  0.67821E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1996.0000, 1996.9973,  0.24582E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1997.0000, 1997.9973,  0.11168E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1998.0000, 1998.9973,  0.44885E+00,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 1999.0000, 1999.9973,  0.13756E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2000.0000, 2000.9973,  0.85310E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2001.0000, 2001.9973,  0.25476E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2002.0000, 2002.9973,  0.74636E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2003.0000, 2003.9973,  0.55347E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2004.0000, 2004.9973,  0.19834E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2005.0000, 2005.9973,  0.19393E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2006.0000, 2006.9973,  0.26506E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2007.0000, 2007.9973,  0.42303E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2008.0000, 2008.9973,  0.13612E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2009.0000, 2009.9973,  0.39169E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2010.0000, 2010.9973, -0.11582E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2011.0000, 2011.9973,  0.18754E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2012.0000, 2012.9973, -0.14526E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2013.0000, 2013.9973,  0.16123E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2014.0000, 2014.9973,  0.47713E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2015.0000, 2015.9973,  0.12859E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2016.0000, 2016.9973, -0.38570E+01,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2017.0000, 2017.9973,  0.14546E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2018.0000, 2018.9973,  0.12204E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2019.0000, 2019.9973, -0.12037E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2020.0000, 2020.9973,  0.11695E+02,  0.10885E+01
Niwano,SMB,Zwally,6.1,  0.54423E+05,  0.54423E+05, 2021.0000, 2021.9973,  0.67301E+01,  0.10885E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1980.0000, 1980.9973,  0.45431E+01,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1981.0000, 1981.9973,  0.28487E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1982.0000, 1982.9973,  0.21717E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1983.0000, 1983.9973,  0.78940E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1984.0000, 1984.9973,  0.25620E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1985.0000, 1985.9973, -0.40450E+01,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1986.0000, 1986.9973,  0.32236E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1987.0000, 1987.9973,  0.22327E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1988.0000, 1988.9973,  0.15754E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1989.0000, 1989.9973,  0.22932E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1990.0000, 1990.9973,  0.15500E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1991.0000, 1991.9973,  0.19801E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1992.0000, 1992.9973,  0.31878E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1993.0000, 1993.9973,  0.20896E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1994.0000, 1994.9973,  0.11406E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1995.0000, 1995.9973, -0.50346E+01,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1996.0000, 1996.9973,  0.51628E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1997.0000, 1997.9973,  0.25562E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1998.0000, 1998.9973,  0.29604E+01,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 1999.0000, 1999.9973,  0.26241E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2000.0000, 2000.9973,  0.29375E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2001.0000, 2001.9973,  0.44392E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2002.0000, 2002.9973,  0.35304E+00,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2003.0000, 2003.9973,  0.14887E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2004.0000, 2004.9973,  0.21865E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2005.0000, 2005.9973,  0.37295E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2006.0000, 2006.9973,  0.14660E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2007.0000, 2007.9973,  0.53631E+01,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2008.0000, 2008.9973,  0.39411E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2009.0000, 2009.9973, -0.29878E+01,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2010.0000, 2010.9973, -0.12011E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2011.0000, 2011.9973, -0.19257E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2012.0000, 2012.9973, -0.13056E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2013.0000, 2013.9973,  0.29753E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2014.0000, 2014.9973, -0.12310E+01,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2015.0000, 2015.9973,  0.23544E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2016.0000, 2016.9973, -0.54744E+01,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2017.0000, 2017.9973,  0.29856E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2018.0000, 2018.9973,  0.18663E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2019.0000, 2019.9973, -0.40014E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2020.0000, 2020.9973,  0.30659E+02,  0.28440E+01
Niwano,SMB,Zwally,6.2,  0.14220E+06,  0.14220E+06, 2021.0000, 2021.9973,  0.16026E+02,  0.28440E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1980.0000, 1980.9973,  0.21200E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1981.0000, 1981.9973,  0.27856E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1982.0000, 1982.9973,  0.17869E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1983.0000, 1983.9973,  0.47211E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1984.0000, 1984.9973,  0.27428E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1985.0000, 1985.9973,  0.21016E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1986.0000, 1986.9973,  0.33010E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1987.0000, 1987.9973,  0.34609E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1988.0000, 1988.9973,  0.24515E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1989.0000, 1989.9973,  0.22952E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1990.0000, 1990.9973,  0.28182E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1991.0000, 1991.9973,  0.28319E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1992.0000, 1992.9973,  0.22973E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1993.0000, 1993.9973,  0.25750E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1994.0000, 1994.9973,  0.19847E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1995.0000, 1995.9973,  0.18629E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1996.0000, 1996.9973,  0.45258E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1997.0000, 1997.9973,  0.31833E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1998.0000, 1998.9973,  0.18858E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 1999.0000, 1999.9973,  0.36070E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2000.0000, 2000.9973,  0.39965E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2001.0000, 2001.9973,  0.37538E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2002.0000, 2002.9973,  0.18918E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2003.0000, 2003.9973,  0.33369E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2004.0000, 2004.9973,  0.29912E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2005.0000, 2005.9973,  0.37467E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2006.0000, 2006.9973,  0.24962E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2007.0000, 2007.9973,  0.27660E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2008.0000, 2008.9973,  0.35725E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2009.0000, 2009.9973,  0.14899E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2010.0000, 2010.9973,  0.31141E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2011.0000, 2011.9973,  0.11700E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2012.0000, 2012.9973,  0.26522E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2013.0000, 2013.9973,  0.30337E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2014.0000, 2014.9973,  0.23043E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2015.0000, 2015.9973,  0.24642E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2016.0000, 2016.9973,  0.22281E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2017.0000, 2017.9973,  0.33947E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2018.0000, 2018.9973,  0.22993E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2019.0000, 2019.9973,  0.47243E+01,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2020.0000, 2020.9973,  0.31164E+02,  0.18997E+01
Niwano,SMB,Zwally,7.1,  0.94985E+05,  0.94985E+05, 2021.0000, 2021.9973,  0.27489E+02,  0.18997E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1980.0000, 1980.9973,  0.34612E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1981.0000, 1981.9973,  0.33445E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1982.0000, 1982.9973,  0.22816E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1983.0000, 1983.9973,  0.53447E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1984.0000, 1984.9973,  0.34085E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1985.0000, 1985.9973,  0.26715E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1986.0000, 1986.9973,  0.40246E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1987.0000, 1987.9973,  0.42064E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1988.0000, 1988.9973,  0.34844E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1989.0000, 1989.9973,  0.25768E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1990.0000, 1990.9973,  0.44749E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1991.0000, 1991.9973,  0.43883E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1992.0000, 1992.9973,  0.25300E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1993.0000, 1993.9973,  0.27606E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1994.0000, 1994.9973,  0.31627E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1995.0000, 1995.9973,  0.30387E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1996.0000, 1996.9973,  0.61452E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1997.0000, 1997.9973,  0.49092E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1998.0000, 1998.9973,  0.22226E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 1999.0000, 1999.9973,  0.48959E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2000.0000, 2000.9973,  0.46819E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2001.0000, 2001.9973,  0.52137E+02,  0.25394E+01
