Participant Surname,Experiment Group (altimetry/gravimetry/mass budget),Drainage Region Set (Rignot/Zwally),Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt),Snowfall (Gt),Rainfall (Gt),Sublimation/Evaporation (Gt),Runoff (Gt), Melt (Gt)
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2018.50,11.6586,.8916,12.3577,.0000,.7078,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2018.58,11.7029,.9240,12.9947,.0000,1.2875,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2018.67,8.2957,.7842,9.4784,.0000,1.1768,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2018.75,12.2623,.8968,12.6078,.0000,.3509,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2018.83,8.6139,.7309,9.6979,.0000,1.1077,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2018.92,8.0831,.8133,9.7930,.0000,1.7300,.0000,.0021
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.00,-1.3268,.4311,1.9132,.0000,3.2318,.0024,.1953
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.08,2.1647,.5433,5.6065,.0039,3.4124,.0225,.4350
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.17,.1637,.4328,3.9142,.0091,3.7350,.0098,.1091
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.25,4.3025,.6153,5.2195,.0000,.9436,.0000,.0006
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.33,7.2715,.7741,7.8629,.0000,.5823,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.42,6.2979,.7255,6.5726,.0000,.2520,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.50,10.9715,.9132,11.4810,.0000,.5164,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.58,24.8732,1.1186,25.0025,.0000,.1388,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.67,29.8709,1.1429,30.3935,.0000,.5230,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.75,18.6787,1.0261,19.0399,.0000,.3656,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.83,9.2182,.8547,11.1121,.0000,1.9081,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2019.92,.3981,.4865,3.5778,.0001,3.1624,.0008,.0101
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.00,-.3252,.4357,3.2145,.0047,3.4988,.0462,1.1099
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.08,-.8069,.4249,3.1744,.0086,3.9835,.0218,1.7309
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.17,9.9178,.8237,11.6947,.0035,1.7595,.0020,.0787
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.25,16.6741,.9917,17.2668,.0000,.6048,.0000,.0014
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.33,22.8725,1.0805,22.9646,.0000,.0838,.0000,.0015
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.42,16.8354,.9820,17.9627,.0000,1.1177,.0000,.0007
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.50,14.9660,.9560,15.8784,.0000,.9161,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.58,20.7095,1.0693,21.4527,.0000,.7557,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.67,30.5892,1.1414,30.9539,.0000,.3532,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.75,32.8542,1.1560,33.4991,.0000,.6601,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.83,13.2810,.9796,14.8854,.0000,1.5932,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2020.92,.5113,.4941,4.7235,.0006,4.2114,.0000,.0163
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.00,2.3617,.5861,5.0798,.0000,2.7032,.0002,.0847
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.08,3.1302,.5812,6.0948,.0228,2.9301,.0509,.3652
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.17,2.0596,.5500,4.1659,.0000,2.0923,.0225,.0871
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.25,9.7927,.8344,11.6262,.0000,1.8169,.0000,.0004
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.33,7.7515,.7174,8.5694,.0000,.8255,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.42,13.9503,.9806,14.2204,.0000,.2798,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.50,15.1034,1.0296,15.0160,.0000,-.0977,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.58,23.8654,1.0849,24.0875,.0000,.2313,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.67,22.3889,1.0855,22.6010,.0000,.2273,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.75,22.8459,1.0922,23.1400,.0000,.2898,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.83,33.1102,1.1644,34.5618,.0000,1.4355,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2021.92,12.9890,.9667,15.4176,.0000,2.4411,.0000,.0021
kittel_amory_agosta,Surface Mass Balance,Zwally,12,717471.12,710768.88,2022.00,21.0004,1.0137,25.6137,.0109,4.6169,.0031,.5135
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.08,.1559,.1855,1.0265,.0001,.8701,.0003,.1211
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.17,1.8252,.2450,2.1910,.0001,.3659,.0000,.0002
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.25,1.5414,.2096,1.4844,.0000,-.0542,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.33,1.3368,.2008,1.2579,.0000,-.0851,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.42,2.5662,.3025,2.4342,.0000,-.1291,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.50,1.5903,.2223,1.5179,.0000,-.0728,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.58,3.0371,.3250,2.9146,.0000,-.1159,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.67,2.7136,.3065,2.6329,.0000,-.0787,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.75,1.2384,.2053,1.2640,.0000,.0147,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.83,1.3741,.2064,1.4492,.0000,.0881,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1979.92,2.3294,.2611,3.0852,.0007,.7594,.0000,.0265
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.00,-.7187,.1391,.3289,.0000,1.0548,.0000,.1472
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.08,-.1649,.1572,.5591,.0000,.7247,.0000,.0101
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.17,3.0322,.3095,3.1802,.0000,.1523,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.25,1.5383,.2318,1.4568,.0000,-.0720,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.33,5.6227,.3653,5.6761,.0000,.0425,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.42,1.7509,.2574,1.5958,.0000,-.1500,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.50,1.1518,.2081,1.0923,.0000,-.0636,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.58,2.5400,.3082,2.4678,.0000,-.0702,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.67,3.3741,.3301,3.2251,.0000,-.1447,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.75,.6781,.1930,.8807,.0000,.1998,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.83,1.6374,.2302,1.7456,.0000,.1133,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1980.92,-.5257,.1476,.3312,.0000,.8527,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.00,-.7770,.1376,.2761,.0000,1.0626,.0000,.0163
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.08,-.7663,.1391,.1722,.0000,.9377,.0000,.0185
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.17,1.0958,.2008,1.4742,.0000,.3630,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.25,.3155,.1818,.5305,.0000,.2284,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.33,2.3818,.2768,2.1210,.0000,-.2566,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.42,1.1068,.2008,1.0202,.0000,-.0926,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.50,1.4499,.2168,1.2953,.0000,-.1517,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.58,.4917,.1981,.5316,.0000,.0442,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.67,1.3419,.2213,1.3781,.0000,.0360,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.75,1.3211,.2177,1.3186,.0000,-.0024,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.83,.9918,.1945,.9995,.0000,-.0003,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1981.92,1.3758,.2166,1.9174,.0000,.5485,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.00,3.0992,.3171,3.9163,.0000,.8207,.0000,.0237
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.08,-.5413,.1467,.2428,.0000,.7906,.0000,.0003
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.17,2.9101,.3068,3.0599,.0000,.1511,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.25,1.7807,.2451,1.5746,.0000,-.1963,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.33,1.0517,.1997,.9115,.0000,-.1436,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.42,2.0973,.2554,2.0019,.0000,-.1000,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.50,1.2218,.1998,1.0840,.0000,-.1398,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.58,3.0224,.3269,2.9202,.0000,-.0921,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.67,.7783,.1972,.7566,.0000,-.0291,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.75,1.2353,.2048,1.1685,.0000,-.0689,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.83,.6810,.1995,.7773,.0000,.1095,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1982.92,.9612,.2004,1.5667,.0003,.6007,.0000,.0001
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.00,-.2160,.1351,1.0905,.0006,1.3038,.0000,.4778
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.08,-.9385,.1261,.0806,.0000,1.0234,.0000,.0149
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.17,1.0365,.2000,1.3042,.0000,.2677,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.25,4.1023,.3543,3.9267,.0000,-.1687,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.33,2.1274,.2632,2.1127,.0000,-.0223,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.42,1.7482,.2611,1.6978,.0000,-.0438,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.50,2.5776,.3059,2.5197,.0000,-.0641,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.58,.6483,.2006,.6408,.0000,-.0035,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.67,2.0427,.2604,2.0573,.0000,.0105,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.75,1.4141,.2102,1.4344,.0000,.0259,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.83,1.0344,.2069,1.2040,.0000,.1767,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1983.92,1.0709,.2039,1.2598,.0000,.1863,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.00,-.2928,.1543,.8220,.0000,1.1163,.0000,.0014
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.08,-.8592,.1272,.2295,.0001,1.0992,.0000,.0334
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.17,.1603,.1815,.5246,.0000,.3623,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.25,1.9943,.2569,1.8481,.0000,-.1568,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.33,5.6110,.3729,5.4549,.0000,-.1553,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.42,1.4571,.2286,1.2824,.0000,-.1568,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.50,1.2007,.1960,1.1527,.0000,-.0557,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.58,.9319,.2027,.9276,.0000,-.0083,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.67,1.4432,.2238,1.3796,.0000,-.0531,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.75,.9002,.2011,.9910,.0000,.0909,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.83,.8677,.1980,.9771,.0000,.1017,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1984.92,.9828,.2063,1.5995,.0000,.6297,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.00,-1.1405,.1067,.3534,.0010,1.4930,.0000,.1704
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.08,-.3116,.1521,.5098,.0000,.8197,.0000,.0350
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.17,1.6038,.2108,1.7901,.0000,.1889,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.25,2.1220,.2754,2.1650,.0000,.0441,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.33,2.4067,.2859,2.3955,.0000,-.0170,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.42,2.5641,.2951,2.4512,.0000,-.1032,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.50,2.2455,.2767,2.1983,.0000,-.0391,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.58,1.1887,.2113,1.1303,.0000,-.0674,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.67,2.3057,.2743,2.2303,.0000,-.0766,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.75,2.1696,.2697,2.1439,.0000,-.0273,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.83,.8292,.1985,.9945,.0000,.1667,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1985.92,.7819,.1951,1.0345,.0000,.2608,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.00,.7032,.1892,1.5775,.0000,.8709,.0000,.0043
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.08,-.8658,.1294,.4218,.0000,1.2917,.0000,.0557
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.17,.5071,.1733,1.3307,.0179,.8300,.0000,.0232
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.25,1.8263,.2689,1.7115,.0000,-.1050,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.33,2.2403,.2729,2.1421,.0000,-.1020,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.42,4.7710,.3630,4.7778,.0000,.0191,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.50,1.9404,.2479,1.9500,.0000,.0089,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.58,3.4464,.3370,3.3450,.0000,-.1061,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.67,.6743,.1942,.6047,.0000,-.0694,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.75,1.0721,.2016,1.0603,.0000,-.0076,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.83,1.2915,.2128,1.6235,.0000,.3278,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1986.92,.9667,.2003,1.3182,.0000,.3551,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.00,-.5442,.1507,.3854,.0001,.9315,.0000,.0238
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.08,-.8187,.1276,.2671,.0000,1.0859,.0000,.0827
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.17,1.3961,.2063,1.6556,.0000,.2621,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.25,3.0867,.3367,2.9784,.0000,-.1123,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.33,3.7287,.3367,3.5500,.0000,-.1706,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.42,.8129,.1974,.7612,.0000,-.0585,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.50,1.1423,.2007,1.1891,.0000,.0389,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.58,3.3392,.3178,3.2927,.0000,-.0391,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.67,1.5747,.2260,1.4692,.0000,-.0983,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.75,.9498,.2006,.9292,.0000,-.0231,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.83,1.5262,.2101,1.5896,.0000,.0682,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1987.92,.3862,.1791,1.0859,.0000,.6938,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.00,-.6119,.1445,.5039,.0000,1.1150,.0000,.0036
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.08,.3323,.1807,1.4482,.0203,1.1416,.0000,.0510
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.17,.5274,.1889,.7568,.0000,.2296,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.25,1.1091,.1959,1.1834,.0000,.0755,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.33,2.7797,.3213,2.6617,.0000,-.1203,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.42,2.9485,.3350,2.7736,.0000,-.1698,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.50,2.4516,.3020,2.4225,.0000,-.0277,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.58,1.7586,.2517,1.7399,.0000,-.0201,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.67,1.0798,.2035,1.0695,.0000,-.0156,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.75,2.3109,.2788,2.3345,.0000,.0143,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.83,.6889,.1884,.9954,.0000,.3234,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1988.92,.2726,.1946,.9193,.0000,.6411,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.00,.4384,.1904,1.0419,.0000,.6034,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.08,.7035,.1809,1.3301,.0000,.6285,.0000,.0074
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.17,1.5311,.2146,1.7678,.0000,.2356,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.25,2.1716,.2755,2.1435,.0000,-.0369,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.33,1.3670,.2120,1.2805,.0000,-.0755,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.42,2.6659,.3054,2.5424,.0000,-.1329,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.50,1.9197,.2547,1.8216,.0000,-.0887,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.58,1.1178,.1988,1.0367,.0000,-.0771,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.67,2.3224,.2702,2.4050,.0000,.0866,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.75,2.2718,.2796,2.3326,.0000,.0556,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.83,1.0439,.1988,1.3658,.0000,.3149,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1989.92,.1617,.1848,.5029,.0000,.3485,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.00,-.3945,.1243,1.3608,.0009,1.7592,.0000,.3125
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.08,.7651,.1912,1.6695,.0001,.9022,.0000,.1825
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.17,1.3931,.2139,1.6353,.0000,.2364,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.25,3.0308,.3266,2.9469,.0000,-.0815,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.33,1.6178,.2510,1.7977,.0001,.1725,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.42,3.1939,.3339,3.1227,.0000,-.0602,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.50,1.9076,.2433,1.8737,.0000,-.0401,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.58,1.6606,.2363,1.6146,.0000,-.0409,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.67,1.7137,.2363,1.6797,.0000,-.0349,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.75,1.1985,.2019,1.1708,.0000,-.0340,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.83,.8220,.1990,.9079,.0000,.0828,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1990.92,.5097,.1775,1.2445,.0000,.7483,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.00,-.2305,.1499,1.4496,.0138,1.6808,.0000,.1867
kittel_amory_agosta,Surface Mass Balance,Zwally,11,255531.34,251950.08,1991.08,.4251,.1840,1.0144,.0003,.5941,.0000,.0212
