Surname,Experiment Group,Drainage Region Set,Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Rate of Mass Change (Gt/month),Rate of Mass Change Uncertainty (Gt/month)
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1995.707,15.559,2.891
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1995.789,15.589,3.042
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1995.874,3.343,0.229
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1995.956,8.469,1.582
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.041,7.919,1.359
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.123,16.129,3.468
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.205,13.170,2.634
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.290,5.918,0.849
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.371,13.883,2.717
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.456,5.159,0.635
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.538,16.548,3.302
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.623,10.161,1.883
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.708,9.711,1.800
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.790,16.043,3.162
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.874,11.287,2.171
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1996.956,8.832,1.508
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.041,13.353,2.637
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.123,14.856,3.026
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.203,14.111,2.860
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.288,9.052,1.643
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.370,11.905,2.223
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.455,7.546,1.265
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.537,10.240,1.943
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.622,8.934,1.504
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.707,4.860,0.571
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.789,11.077,2.109
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.874,4.279,0.529
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1997.956,5.440,0.742
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.041,8.988,1.649
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.123,7.249,1.178
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.203,8.170,1.438
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.288,14.633,2.890
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.370,13.615,2.817
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.455,3.722,0.338
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.537,6.411,0.970
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.622,9.225,1.603
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.707,15.865,3.201
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.789,5.222,0.658
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.874,4.469,0.478
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1998.956,9.084,1.547
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.041,4.076,0.445
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.123,14.195,2.958
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.203,11.909,2.388
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.288,10.276,1.929
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.370,11.337,2.106
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.455,9.811,1.810
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.537,5.996,0.853
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.622,12.730,2.479
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.707,3.532,0.286
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.789,9.920,1.858
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.874,3.138,0.244
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,1999.956,8.640,1.508
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.041,3.568,0.266
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.123,10.249,1.961
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.205,10.725,2.037
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.290,15.595,3.192
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.371,14.646,3.023
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.456,5.660,0.798
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.538,16.276,3.116
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.623,5.018,0.610
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.708,7.241,1.174
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.790,5.190,0.652
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.874,7.889,1.351
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2000.956,6.105,0.831
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.041,8.434,1.497
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.123,7.792,1.328
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.203,9.649,1.800
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.288,7.061,1.131
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.370,16.834,3.397
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.455,10.685,2.066
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.537,5.321,0.678
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.622,12.568,2.377
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.707,18.610,3.477
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.789,11.925,2.263
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.874,10.181,1.969
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2001.956,9.380,1.697
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.041,8.911,1.573
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.123,8.116,1.396
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.203,16.710,3.409
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.288,12.746,2.603
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.370,10.296,1.922
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.455,4.616,0.501
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.537,14.412,2.641
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.622,23.354,4.824
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.707,2.817,0.057
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.789,7.643,1.273
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.874,6.564,0.884
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2002.956,10.105,1.887
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.041,10.425,1.793
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.123,11.500,2.198
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.203,10.490,2.019
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.288,8.290,1.442
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.370,14.006,2.806
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.455,6.249,0.921
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.537,11.759,2.099
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.622,10.289,1.848
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.707,8.315,1.398
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.789,9.776,1.714
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.874,10.022,1.899
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2003.956,5.670,0.814
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.041,4.326,0.450
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.123,6.732,1.073
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.205,13.411,2.729
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.290,12.607,2.464
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.371,10.268,1.918
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.456,8.055,1.386
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.538,10.498,1.967
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.623,7.508,1.176
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.708,18.622,3.500
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.790,6.313,0.913
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.874,3.008,0.186
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2004.956,3.095,0.147
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.041,10.536,2.001
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.123,8.555,1.481
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.203,9.622,1.785
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.288,24.482,5.057
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.370,13.935,2.823
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.455,6.729,1.034
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.537,5.005,0.597
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.622,11.227,2.126
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.707,6.579,0.984
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.789,10.229,1.931
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.874,7.486,1.190
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2005.956,1.085,0.174
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.041,9.151,1.674
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.123,8.608,1.551
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.203,29.132,5.926
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.288,4.277,0.446
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.370,11.549,2.249
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.455,12.772,2.569
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.537,18.703,3.703
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.622,4.201,0.416
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.707,6.828,1.036
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.789,8.672,1.564
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.874,14.557,3.014
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2006.956,5.555,0.771
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.041,4.375,0.591
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.123,7.922,1.350
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.203,9.079,1.654
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.288,6.741,1.045
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.370,11.974,2.183
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.455,14.114,2.907
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.537,3.277,0.160
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.622,7.244,1.179
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.707,7.336,1.168
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.789,11.388,2.210
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.874,21.307,4.694
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2007.956,8.639,1.458
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.041,13.712,2.516
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.123,8.461,1.495
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.205,9.331,1.723
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.290,13.169,2.624
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.371,8.783,1.493
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.456,9.055,1.627
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.538,12.744,2.550
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.623,22.219,4.331
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.708,14.180,2.804
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.790,8.381,1.464
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.874,4.389,0.506
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2008.956,1.147,0.128
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.041,8.797,1.592
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.123,9.471,1.739
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.203,12.158,2.422
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.288,13.579,2.752
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.370,16.924,3.668
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.455,9.488,1.757
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.537,12.262,2.449
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.622,10.208,1.915
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.707,7.581,1.201
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.789,11.559,2.018
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.874,5.563,0.851
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2009.956,7.706,1.305
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.041,7.113,1.156
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.123,7.505,1.263
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.203,11.820,2.360
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.288,6.752,1.059
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.370,10.683,1.925
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.455,15.844,2.964
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.537,21.678,4.281
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.622,17.656,3.448
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.707,13.678,2.746
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.789,6.222,0.861
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.874,13.318,2.216
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2010.956,3.438,0.224
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.041,3.603,0.310
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.123,9.014,1.658
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.203,12.975,2.618
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.288,14.289,2.960
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.370,11.761,2.287
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.455,12.384,2.484
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.537,6.440,0.989
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.622,13.493,2.565
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.707,13.374,2.537
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.789,8.030,1.368
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.874,4.611,0.517
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2011.956,7.152,1.206
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.041,6.192,0.828
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.123,11.221,2.246
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.205,15.028,3.126
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.290,12.792,2.577
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.371,11.996,2.395
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.456,8.814,1.574
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.538,5.652,0.768
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.623,10.145,1.839
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.708,5.506,0.727
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.790,7.288,1.190
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.874,6.620,1.069
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2012.956,4.228,0.465
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.041,7.504,1.256
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.123,7.937,1.362
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.203,4.919,0.608
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.288,18.485,3.502
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.370,13.088,2.628
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.455,22.443,4.107
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.537,4.589,0.526
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.622,12.478,2.347
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.707,12.648,2.453
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.789,5.594,0.760
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.874,4.997,0.705
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2013.956,5.841,0.851
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.041,4.954,0.587
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.123,9.882,1.855
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.203,11.076,2.166
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.288,20.313,3.945
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.370,10.120,1.879
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.455,12.181,2.372
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.537,13.046,2.497
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.622,11.781,2.304
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.707,9.981,1.840
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.789,17.430,3.489
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.874,1.937,0.103
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2014.956,5.556,0.754
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.041,2.836,0.103
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.123,8.585,1.541
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.203,9.920,1.875
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.288,15.791,3.157
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.370,19.492,4.180
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.455,11.055,2.039
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.537,12.806,2.517
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.622,7.715,1.247
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.707,5.373,0.695
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.789,10.190,1.929
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.874,11.729,2.259
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2015.956,9.108,1.620
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.041,8.102,1.429
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.123,8.485,1.502
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.205,9.764,1.832
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.290,21.451,4.627
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.371,13.899,2.881
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.456,9.927,1.838
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.538,11.625,2.263
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.623,7.408,1.221
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.708,8.394,1.455
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.790,6.890,1.074
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.874,7.125,1.181
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2016.956,7.011,1.147
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.041,6.748,0.963
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.123,7.279,1.262
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.203,7.464,1.278
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.288,5.126,0.651
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.370,7.598,1.288
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.455,7.823,1.306
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.537,8.072,1.383
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.622,6.701,1.023
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.707,17.307,3.250
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.789,13.529,2.727
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.874,10.814,2.104
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2017.956,7.672,1.295
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.041,6.839,1.040
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.123,10.487,1.993
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.203,14.726,2.961
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.288,9.740,1.796
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.370,20.248,4.029
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.455,18.581,3.748
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.537,6.232,0.921
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.622,5.460,0.709
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.707,13.010,2.585
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.789,12.777,2.488
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.874,12.538,2.380
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2018.956,14.177,2.740
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.041,11.343,2.238
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.123,6.314,0.990
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.203,15.409,3.066
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.288,9.555,1.773
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.370,9.813,1.841
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.455,7.882,1.315
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.537,14.045,2.610
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.622,15.148,2.880
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.707,6.471,0.970
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.789,7.162,1.176
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.874,16.890,3.357
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2019.956,8.784,1.632
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.041,8.442,1.442
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.123,13.008,2.653
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.205,10.783,2.085
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.290,12.994,2.539
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.371,7.282,1.188
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.456,19.834,4.109
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.538,6.611,1.010
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.623,4.599,0.508
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.708,16.081,3.281
Hansen,SBM,Rignot,Jpp-K,2108880.000,2108880.000,2020.790,8.565,1.412
